"","HHSTFIPS","TRAVDAY","WHYTRP90","period","tot_period","tot","prop"
"521","10",6,"Other Fam / Business",4,5924190.15965,83758682.511234,7.07
"522","10",6,"Other Fam / Business",5,208238.05396,83758682.511234,0.25
"523","10",6,"Other Fam / Business",6,385577.05865,83758682.511234,0.46
"524","10",6,"Shopping",6,1413211.7097,83758682.511234,1.69
"525","10",6,"work",8,4797400.41512,83758682.511234,5.73
"526","10",6,"School/Church",1,1291584.1721,83758682.511234,1.54
"527","10",6,"Other Social/Rec",2,4164669.95452,83758682.511234,4.97
"528","10",6,"Medical",3,424954.37649,83758682.511234,0.51
"529","10",6,"Other Fam / Business",1,648631.64638,83758682.511234,0.77
"530","10",6,"work",3,2548528.294,83758682.511234,3.04
"531","10",6,"work",4,1484449.67504,83758682.511234,1.77
"532","10",6,"work",5,1413211.7097,83758682.511234,1.69
"533","10",6,"work",6,2588028.429,83758682.511234,3.09
"534","10",6,"Other Social/Rec",4,276449.94911,83758682.511234,0.33
"535","10",6,"Other Social/Rec",5,5466938.184674,83758682.511234,6.53
"536","10",6,"Other Social/Rec",6,1644593.58978,83758682.511234,1.96
"537","10",6,"Other Social/Rec",3,583502.64721,83758682.511234,0.7
"538","10",6,"Other Social/Rec",7,299096.18235,83758682.511234,0.36
"539","10",6,"Other",1,1135316.5843,83758682.511234,1.36
"540","10",6,"work-related",5,2826423.4194,83758682.511234,3.37
"541","10",6,"Other Fam / Business",2,125858.19414,83758682.511234,0.15
"542","10",7,"Other Fam / Business",7,1490999.3252,83559622.054364,1.78
"543","10",7,"Other Fam / Business",2,1040443.2913,83559622.054364,1.25
"544","10",7,"Other Fam / Business",3,5345673.66435,83559622.054364,6.4
"545","10",7,"work",2,1977830.8268,83559622.054364,2.37
"546","10",7,"Other Fam / Business",1,2053076.28082,83559622.054364,2.46
"547","10",7,"work",1,1977830.8268,83559622.054364,2.37
"548","10",7,"Vacation",7,1054206.0115,83559622.054364,1.26
"549","10",7,"Other Fam / Business",5,8052829.37541,83559622.054364,9.64
"550","10",7,"Visit Friends",2,474236.14767,83559622.054364,0.57
"551","10",7,"Vacation",5,814785.3736,83559622.054364,0.98
"552","10",7,"work-related",3,265233.62357,83559622.054364,0.32
"553","10",7,"Visit Friends",1,131162.78268,83559622.054364,0.16
"554","10",7,"work-related",1,514880.28275,83559622.054364,0.62
"555","10",7,"work-related",2,514880.28275,83559622.054364,0.62
"556","10",7,"Shopping",1,2243648.0316,83559622.054364,2.69
"557","10",7,"work-related",4,484894.93773,83559622.054364,0.58
"558","10",7,"work",3,1672116.25256,83559622.054364,2
"559","10",7,"Other Fam / Business",4,520384.75574,83559622.054364,0.62
"560","10",7,"Shopping",5,3590967.504808,83559622.054364,4.3
"561","10",7,"Shopping",2,1196266.585901,83559622.054364,1.43
"562","10",7,"Shopping",3,9632667.666578,83559622.054364,11.53
"563","10",7,"Shopping",4,580483.254759,83559622.054364,0.69
"564","10",7,"Other Social/Rec",2,545619.9921,83559622.054364,0.65
"565","10",7,"Other Social/Rec",3,10215244.820453,83559622.054364,12.23
"566","10",7,"Other Social/Rec",4,814785.3736,83559622.054364,0.98
"567","10",7,"Other Social/Rec",1,2172159.97587,83559622.054364,2.6
"568","10",7,"Other Social/Rec",6,1968029.065707,83559622.054364,2.36
"569","10",7,"Other Social/Rec",7,4322199.45587,83559622.054364,5.17
"570","10",7,"Visit Friends",3,7663129.058491,83559622.054364,9.17
"571","10",7,"Other Social/Rec",5,5373579.053427,83559622.054364,6.43
"572","10",7,"Visit Friends",7,3421532.5607,83559622.054364,4.09
"573","10",7,"Medical",1,338556.17793,83559622.054364,0.41
"574","10",7,"Shopping",8,208940.48402,83559622.054364,0.25
"575","10",7,"Visit Friends",5,886348.95132,83559622.054364,1.06
"576","12",1,"work",1,8944009.07342,1000033950.64571,0.89
"577","12",1,"work",2,2230671.276838,1000033950.64571,0.22
"578","12",1,"work",3,18257058.755733,1000033950.64571,1.83
"579","12",1,"work",4,2635257.56679,1000033950.64571,0.26
"580","12",1,"work",5,14696082.07541,1000033950.64571,1.47
"581","12",1,"work",6,1397968.811068,1000033950.64571,0.14
"582","12",1,"work",7,1496376.423244,1000033950.64571,0.15
"583","12",1,"work",8,10924590.743114,1000033950.64571,1.09
"584","12",1,"Other Fam / Business",5,33952783.9728512,1000033950.64571,3.4
"585","12",1,"Other Fam / Business",6,4566146.431454,1000033950.64571,0.46
"586","12",1,"Other Fam / Business",7,5298148.7646778,1000033950.64571,0.53
"587","12",1,"Other Fam / Business",8,7914586.768269,1000033950.64571,0.79
"588","12",1,"Vacation",4,3231937.6155251,1000033950.64571,0.32
"589","12",1,"Other",1,580934.03599,1000033950.64571,0.06
"590","12",1,"Other",2,202784.76761,1000033950.64571,0.02
"591","12",1,"Other",3,1033863.049237,1000033950.64571,0.1
"592","12",1,"Other",4,244066.550603,1000033950.64571,0.02
"593","12",1,"Other",7,204299.954657,1000033950.64571,0.02
"594","12",1,"Other",8,188446.12647,1000033950.64571,0.02
"595","12",1,"work-related",4,1835966.89876,1000033950.64571,0.18
"596","12",1,"work-related",5,3067107.373575,1000033950.64571,0.31
"597","12",1,"work-related",7,332003.472835,1000033950.64571,0.03
"598","12",1,"Visit Friends",1,2265085.291274,1000033950.64571,0.23
"599","12",1,"Visit Friends",2,1890054.971406,1000033950.64571,0.19
"600","12",1,"Visit Friends",3,31509039.32445,1000033950.64571,3.15
"601","12",1,"Visit Friends",4,5007057.6653661,1000033950.64571,0.5
"602","12",1,"Visit Friends",5,26594322.632659,1000033950.64571,2.66
"603","12",1,"Visit Friends",6,3639973.257151,1000033950.64571,0.36
"604","12",1,"Visit Friends",7,8898859.542651,1000033950.64571,0.89
"605","12",1,"Visit Friends",8,7065677.39228,1000033950.64571,0.71
"606","12",1,"Shopping",2,13547119.946625,1000033950.64571,1.35
"607","12",1,"Shopping",3,147466296.72027,1000033950.64571,14.75
"608","12",1,"Shopping",4,31655433.2387911,1000033950.64571,3.17
"609","12",1,"Shopping",5,46452961.322847,1000033950.64571,4.65
"610","12",1,"Shopping",6,11190264.764763,1000033950.64571,1.12
"611","12",1,"Medical",1,2248530.535329,1000033950.64571,0.22
"612","12",1,"Medical",2,267643.021467,1000033950.64571,0.03
"613","12",1,"Medical",3,4305073.884852,1000033950.64571,0.43
"614","12",1,"Medical",4,192972.35133,1000033950.64571,0.02
"615","12",1,"Medical",5,67932.474292,1000033950.64571,0.01
"616","12",1,"Medical",6,35232.173998,1000033950.64571,0
"617","12",1,"Medical",7,125377.49577,1000033950.64571,0.01
"618","12",1,"Medical",8,200922.49442,1000033950.64571,0.02
"619","12",1,"Other Social/Rec",6,18794994.58828,1000033950.64571,1.88
"620","12",1,"Other Fam / Business",1,5217360.670301,1000033950.64571,0.52
"621","12",1,"Other Fam / Business",2,5501761.020905,1000033950.64571,0.55
"622","12",1,"Other Fam / Business",3,44145208.5101118,1000033950.64571,4.41
"623","12",1,"Other Fam / Business",4,7207806.510288,1000033950.64571,0.72
"624","12",1,"School/Church",2,30434253.816701,1000033950.64571,3.04
"625","12",1,"Vacation",1,2435465.925378,1000033950.64571,0.24
"626","12",1,"Vacation",2,6354701.087294,1000033950.64571,0.64
"627","12",1,"Vacation",3,4867795.1926151,1000033950.64571,0.49
"628","12",1,"School/Church",6,4672669.695027,1000033950.64571,0.47
"629","12",1,"Vacation",5,6738711.751834,1000033950.64571,0.67
"630","12",1,"Vacation",6,358704.648573,1000033950.64571,0.04
"631","12",1,"Vacation",7,1498120.198443,1000033950.64571,0.15
"632","12",1,"work-related",1,1256809.531939,1000033950.64571,0.13
"633","12",1,"work-related",2,1460831.212194,1000033950.64571,0.15
"634","12",1,"work-related",3,3443081.578253,1000033950.64571,0.34
"635","12",1,"Other Social/Rec",8,7418306.688497,1000033950.64571,0.74
"636","12",1,"School/Church",1,19629021.742634,1000033950.64571,1.96
"637","12",1,"Other Social/Rec",1,25633272.7240807,1000033950.64571,2.56
"638","12",1,"work-related",8,340702.99722,1000033950.64571,0.03
"639","12",1,"School/Church",4,4939579.299199,1000033950.64571,0.49
"640","12",1,"School/Church",5,14064960.691536,1000033950.64571,1.41
"641","12",1,"Shopping",1,14129451.436865,1000033950.64571,1.41
"642","12",1,"School/Church",7,3375673.621506,1000033950.64571,0.34
"643","12",1,"School/Church",8,138465.262104,1000033950.64571,0.01
"644","12",1,"Other Social/Rec",4,19863848.536623,1000033950.64571,1.99
"645","12",1,"School/Church",3,82094982.600127,1000033950.64571,8.21
"646","12",1,"Vacation",8,1603817.3871,1000033950.64571,0.16
"647","12",1,"Other Social/Rec",7,13873641.5279778,1000033950.64571,1.39
"648","12",1,"Shopping",8,2048484.737054,1000033950.64571,0.2
"649","12",1,"Other Social/Rec",5,66399701.3681306,1000033950.64571,6.64
"650","12",1,"Shopping",7,4228150.700705,1000033950.64571,0.42
"651","12",1,"Other Social/Rec",3,89359307.684669,1000033950.64571,8.94
"652","12",1,"Other Social/Rec",2,18643384.691426,1000033950.64571,1.86
"653","12",2,"work",1,64742151.860674,1229595327.37348,5.27
"654","12",2,"Visit Friends",4,5984584.827843,1229595327.37348,0.49
"655","12",2,"Visit Friends",5,15432457.607289,1229595327.37348,1.26
"656","12",2,"Other",1,6584670.154545,1229595327.37348,0.54
"657","12",2,"Shopping",1,12455806.5450684,1229595327.37348,1.01
"658","12",2,"work",5,56958682.236411,1229595327.37348,4.63
"659","12",2,"Visit Friends",1,1802679.0998684,1229595327.37348,0.15
"660","12",2,"Visit Friends",2,3441011.7440334,1229595327.37348,0.28
"661","12",2,"work-related",6,2332866.70023,1229595327.37348,0.19
"662","12",2,"Other Social/Rec",1,23725103.1938964,1229595327.37348,1.93
"663","12",2,"Other Social/Rec",2,10204556.92238,1229595327.37348,0.83
"664","12",2,"Other Social/Rec",3,72849188.5884504,1229595327.37348,5.92
"665","12",2,"Visit Friends",3,17367835.8333834,1229595327.37348,1.41
"666","12",2,"work",3,27403425.815285,1229595327.37348,2.23
"667","12",2,"work",4,12936953.925789,1229595327.37348,1.05
"668","12",2,"Other Fam / Business",1,40515466.856569,1229595327.37348,3.3
"669","12",2,"Other Fam / Business",2,13010955.8462031,1229595327.37348,1.06
"670","12",2,"Other Fam / Business",3,112987291.038549,1229595327.37348,9.19
"671","12",2,"Other Fam / Business",4,15158584.268929,1229595327.37348,1.23
"672","12",2,"Medical",1,8912912.810461,1229595327.37348,0.72
"673","12",2,"Vacation",1,2698018.710709,1229595327.37348,0.22
"674","12",2,"Vacation",2,402209.23104,1229595327.37348,0.03
"675","12",2,"Vacation",3,5608708.614469,1229595327.37348,0.46
"676","12",2,"Other",2,1762550.87573,1229595327.37348,0.14
"677","12",2,"Other",3,1112907.499705,1229595327.37348,0.09
"678","12",2,"work",2,8434154.901144,1229595327.37348,0.69
"679","12",2,"work-related",1,12776165.423029,1229595327.37348,1.04
"680","12",2,"work-related",2,3570241.967891,1229595327.37348,0.29
