"","HHSTFIPS","WHYTRP90","TRAVDAY","strt_hr","counts","tot","prop"
"18809","37","Other Social/Rec",3,18,27921624.3621167,209965824.260165,13.3
"18810","37","Other Social/Rec",3,19,22425629.7396342,209965824.260165,10.68
"18811","37","Other Social/Rec",3,20,14296610.0774976,209965824.260165,6.81
"18812","37","Other Social/Rec",3,21,4715202.2823045,209965824.260165,2.25
"18813","37","Other Social/Rec",3,22,2869129.74931,209965824.260165,1.37
"18814","37","Other Social/Rec",3,23,210722.0494059,209965824.260165,0.1
"18815","37","Other Social/Rec",4,0,25993.18493,180045378.225234,0.01
"18816","37","Other Social/Rec",4,1,285294.83677,180045378.225234,0.16
"18817","37","Other Social/Rec",4,2,132882.9144,180045378.225234,0.07
"18818","37","Other Social/Rec",4,4,342519.983783,180045378.225234,0.19
"18819","37","Other Social/Rec",4,5,678077.3233571,180045378.225234,0.38
"18820","37","Other Social/Rec",4,6,4672358.1863257,180045378.225234,2.6
"18821","37","Other Social/Rec",4,7,5811806.7599004,180045378.225234,3.23
"18822","37","Other Social/Rec",4,8,5982361.6520765,180045378.225234,3.32
"18823","37","Other Social/Rec",4,9,7167846.6500012,180045378.225234,3.98
"18824","37","Other Social/Rec",4,10,7915832.2990699,180045378.225234,4.4
"18825","37","Other Social/Rec",4,11,9539522.14293383,180045378.225234,5.3
"18826","37","Other Social/Rec",4,12,13771987.6228052,180045378.225234,7.65
"18827","37","Other Social/Rec",4,13,9533255.1688221,180045378.225234,5.29
"18828","37","Other Social/Rec",4,14,11092689.9795548,180045378.225234,6.16
"18829","37","Other Social/Rec",4,15,7513347.7734465,180045378.225234,4.17
"18830","37","Other Social/Rec",4,16,13648036.0861721,180045378.225234,7.58
"18831","37","Other Social/Rec",4,17,28753019.9664271,180045378.225234,15.97
"18832","37","Other Social/Rec",4,18,20366370.9654925,180045378.225234,11.31
"18833","37","Other Social/Rec",4,19,18180937.2562367,180045378.225234,10.1
"18834","37","Other Social/Rec",4,20,9143957.60537523,180045378.225234,5.08
"18835","37","Other Social/Rec",4,21,2500369.7138268,180045378.225234,1.39
"18836","37","Other Social/Rec",4,22,2295641.5831066,180045378.225234,1.28
"18837","37","Other Social/Rec",4,23,691268.570421,180045378.225234,0.38
"18838","37","Other Social/Rec",5,0,676900.27849,203901519.502168,0.33
"18839","37","Other Social/Rec",5,2,771499.17945,203901519.502168,0.38
"18840","37","Other Social/Rec",5,3,676900.27849,203901519.502168,0.33
"18841","37","Other Social/Rec",5,4,661316.5029662,203901519.502168,0.32
"18842","37","Other Social/Rec",5,5,4254284.0749912,203901519.502168,2.09
"18843","37","Other Social/Rec",5,6,3047312.3462769,203901519.502168,1.49
"18844","37","Other Social/Rec",5,7,3609775.7469812,203901519.502168,1.77
"18845","37","Other Social/Rec",5,8,5694626.3638624,203901519.502168,2.79
"18846","37","Other Social/Rec",5,9,6568449.9400123,203901519.502168,3.22
"18847","37","Other Social/Rec",5,10,15043228.3358984,203901519.502168,7.38
"18848","37","Other Social/Rec",5,11,12291101.5494653,203901519.502168,6.03
"18849","37","Other Social/Rec",5,12,11893851.6022604,203901519.502168,5.83
"18850","37","Other Social/Rec",5,13,13099361.6223399,203901519.502168,6.42
"18851","37","Other Social/Rec",5,14,12067079.8877589,203901519.502168,5.92
"18852","37","Other Social/Rec",5,15,15255435.8963396,203901519.502168,7.48
"18853","37","Other Social/Rec",5,16,10290564.1222217,203901519.502168,5.05
"18854","37","Other Social/Rec",5,17,19152818.4358931,203901519.502168,9.39
"18855","37","Other Social/Rec",5,18,29886559.421693,203901519.502168,14.66
"18856","37","Other Social/Rec",5,19,16126618.46452,203901519.502168,7.91
"18857","37","Other Social/Rec",5,20,12310348.0916994,203901519.502168,6.04
"18858","37","Other Social/Rec",5,21,8851351.90804702,203901519.502168,4.34
"18859","37","Other Social/Rec",5,22,1486848.7517909,203901519.502168,0.73
"18860","37","Other Social/Rec",5,23,185286.70072,203901519.502168,0.09
"18861","37","Other Social/Rec",6,0,420742.065074,226449071.20047,0.19
"18862","37","Other Social/Rec",6,1,554852.221598,226449071.20047,0.25
"18863","37","Other Social/Rec",6,2,1085174.882033,226449071.20047,0.48
"18864","37","Other Social/Rec",6,4,170458.722187,226449071.20047,0.08
"18865","37","Other Social/Rec",6,5,1163699.3199278,226449071.20047,0.51
"18866","37","Other Social/Rec",6,6,4157973.6193523,226449071.20047,1.84
"18867","37","Other Social/Rec",6,7,5489306.7164937,226449071.20047,2.42
"18868","37","Other Social/Rec",6,8,8669668.51028586,226449071.20047,3.83
"18869","37","Other Social/Rec",6,9,12544012.9000582,226449071.20047,5.54
"18870","37","Other Social/Rec",6,10,5658704.44242327,226449071.20047,2.5
"18871","37","Other Social/Rec",6,11,11084500.9973169,226449071.20047,4.89
"18872","37","Other Social/Rec",6,12,14895688.656365,226449071.20047,6.58
"18873","37","Other Social/Rec",6,13,14182080.7428603,226449071.20047,6.26
"18874","37","Other Social/Rec",6,14,10135301.1917286,226449071.20047,4.48
"18875","37","Other Social/Rec",6,15,11426206.0629593,226449071.20047,5.05
"18876","37","Other Social/Rec",6,16,15236644.2775071,226449071.20047,6.73
"18877","37","Other Social/Rec",6,17,23104924.1139007,226449071.20047,10.2
"18878","37","Other Social/Rec",6,18,29895068.8608273,226449071.20047,13.2
"18879","37","Other Social/Rec",6,19,22968261.4487707,226449071.20047,10.14
"18880","37","Other Social/Rec",6,20,15832239.3962075,226449071.20047,6.99
"18881","37","Other Social/Rec",6,21,10659455.4050279,226449071.20047,4.71
"18882","37","Other Social/Rec",6,22,4412612.25062336,226449071.20047,1.95
"18883","37","Other Social/Rec",6,23,2701494.396942,226449071.20047,1.19
"18884","37","Other Social/Rec",7,0,1341883.622946,334128562.611609,0.4
"18885","37","Other Social/Rec",7,1,953166.76551,334128562.611609,0.29
"18886","37","Other Social/Rec",7,2,144447.071834,334128562.611609,0.04
"18887","37","Other Social/Rec",7,4,54279.529047,334128562.611609,0.02
"18888","37","Other Social/Rec",7,5,799894.9144555,334128562.611609,0.24
"18889","37","Other Social/Rec",7,6,1887938.4053322,334128562.611609,0.57
"18890","37","Other Social/Rec",7,7,6631144.9192678,334128562.611609,1.98
"18891","37","Other Social/Rec",7,8,9664454.3031966,334128562.611609,2.89
"18892","37","Other Social/Rec",7,9,12148255.2812511,334128562.611609,3.64
"18893","37","Other Social/Rec",7,10,24996860.7042599,334128562.611609,7.48
"18894","37","Other Social/Rec",7,11,25088634.764189,334128562.611609,7.51
"18895","37","Other Social/Rec",7,12,26897576.2073217,334128562.611609,8.05
"18896","37","Other Social/Rec",7,13,34381907.7375084,334128562.611609,10.29
"18897","37","Other Social/Rec",7,14,25201736.5642511,334128562.611609,7.54
"18898","37","Other Social/Rec",7,15,21006543.5202268,334128562.611609,6.29
"18899","37","Other Social/Rec",7,16,14882230.4336233,334128562.611609,4.45
"18900","37","Other Social/Rec",7,17,21511622.9706502,334128562.611609,6.44
"18901","37","Other Social/Rec",7,18,37846973.3198158,334128562.611609,11.33
"18902","37","Other Social/Rec",7,19,23221123.0291404,334128562.611609,6.95
"18903","37","Other Social/Rec",7,20,17969241.0003833,334128562.611609,5.38
"18904","37","Other Social/Rec",7,21,15266477.131903,334128562.611609,4.57
"18905","37","Other Social/Rec",7,22,6189076.258702,334128562.611609,1.85
"18906","37","Other Social/Rec",7,23,6043094.1567942,334128562.611609,1.81
"18907","37","Other",1,1,27625.13147,1258448.7340073,2.2
"18908","37","Other",1,9,35403.996336,1258448.7340073,2.81
"18909","37","Other",1,11,94344.1942271,1258448.7340073,7.5
"18910","37","Other",1,12,371973.3764036,1258448.7340073,29.56
"18911","37","Other",1,14,11669.120871,1258448.7340073,0.93
"18912","37","Other",1,15,14487.879783,1258448.7340073,1.15
"18913","37","Other",1,17,534117.2057146,1258448.7340073,42.44
"18914","37","Other",1,18,141202.697732,1258448.7340073,11.22
"18915","37","Other",1,22,27625.13147,1258448.7340073,2.2
"18916","37","Other",2,4,197153.256515,7927989.1732207,2.49
"18917","37","Other",2,5,394306.51303,7927989.1732207,4.97
"18918","37","Other",2,6,246609.902168,7927989.1732207,3.11
"18919","37","Other",2,7,183060.352718,7927989.1732207,2.31
"18920","37","Other",2,8,113917.508391,7927989.1732207,1.44
"18921","37","Other",2,9,249635.81298,7927989.1732207,3.15
"18922","37","Other",2,10,1000168.86547,7927989.1732207,12.62
"18923","37","Other",2,11,93167.393405,7927989.1732207,1.18
"18924","37","Other",2,12,1174669.737346,7927989.1732207,14.82
"18925","37","Other",2,13,979890.5443697,7927989.1732207,12.36
"18926","37","Other",2,14,1143853.725048,7927989.1732207,14.43
"18927","37","Other",2,15,788095.338756,7927989.1732207,9.94
"18928","37","Other",2,16,348150.838528,7927989.1732207,4.39
"18929","37","Other",2,17,120734.805495,7927989.1732207,1.52
"18930","37","Other",2,18,49456.645653,7927989.1732207,0.62
"18931","37","Other",2,19,48177.14243,7927989.1732207,0.61
"18932","37","Other",2,20,25502.543238,7927989.1732207,0.32
"18933","37","Other",2,23,771438.24768,7927989.1732207,9.73
"18934","37","Other",3,0,55588.475415,4142724.3815184,1.34
"18935","37","Other",3,5,34871.538247,4142724.3815184,0.84
"18936","37","Other",3,6,268133.680997,4142724.3815184,6.47
"18937","37","Other",3,7,121889.46553,4142724.3815184,2.94
"18938","37","Other",3,8,249332.113941,4142724.3815184,6.02
"18939","37","Other",3,9,168352.973071,4142724.3815184,4.06
"18940","37","Other",3,10,15414.861848,4142724.3815184,0.37
"18941","37","Other",3,11,148711.764149,4142724.3815184,3.59
"18942","37","Other",3,12,114671.73385,4142724.3815184,2.77
"18943","37","Other",3,13,7482.3793102,4142724.3815184,0.18
"18944","37","Other",3,14,268055.873402,4142724.3815184,6.47
"18945","37","Other",3,15,743953.647926,4142724.3815184,17.96
"18946","37","Other",3,16,493976.986202,4142724.3815184,11.92
"18947","37","Other",3,17,1076888.1747552,4142724.3815184,25.99
"18948","37","Other",3,18,339330.68324,4142724.3815184,8.19
"18949","37","Other",3,20,36070.029635,4142724.3815184,0.87
"18950","37","Other",4,5,59592.245478,1595383.6290987,3.74
"18951","37","Other",4,7,192265.4228551,1595383.6290987,12.05
"18952","37","Other",4,8,6359.7369811,1595383.6290987,0.4
"18953","37","Other",4,9,148181.1652374,1595383.6290987,9.29
"18954","37","Other",4,10,57524.535841,1595383.6290987,3.61
"18955","37","Other",4,11,81091.2915011,1595383.6290987,5.08
"18956","37","Other",4,12,125627.3591481,1595383.6290987,7.87
"18957","37","Other",4,13,85791.921453,1595383.6290987,5.38
"18958","37","Other",4,14,164438.4708634,1595383.6290987,10.31
"18959","37","Other",4,15,281917.553132,1595383.6290987,17.67
"18960","37","Other",4,16,146286.7065505,1595383.6290987,9.17
"18961","37","Other",4,17,75956.354538,1595383.6290987,4.76
"18962","37","Other",4,20,170350.86552,1595383.6290987,10.68
"18963","37","Other",5,6,98958.556883,5654077.287365,1.75
"18964","37","Other",5,7,499391.7202902,5654077.287365,8.83
"18965","37","Other",5,8,681582.145185,5654077.287365,12.05
"18966","37","Other",5,9,132662.9104631,5654077.287365,2.35
"18967","37","Other",5,10,1084547.951811,5654077.287365,19.18
"18968","37","Other",5,11,110469.1159556,5654077.287365,1.95
"18969","37","Other",5,12,898207.17484,5654077.287365,15.89
"18970","37","Other",5,13,345398.7598211,5654077.287365,6.11
"18971","37","Other",5,14,520345.4987,5654077.287365,9.2
"18972","37","Other",5,15,653190.631403,5654077.287365,11.55
"18973","37","Other",5,16,203139.39536,5654077.287365,3.59
"18974","37","Other",5,17,329745.2572966,5654077.287365,5.83
"18975","37","Other",5,18,57507.501099,5654077.287365,1.02
"18976","37","Other",5,19,9565.2326707,5654077.287365,0.17
"18977","37","Other",5,21,19800.202916,5654077.287365,0.35
"18978","37","Other",5,22,9565.2326707,5654077.287365,0.17
"18979","37","Other",6,0,52653.835744,9243958.18639,0.57
"18980","37","Other",6,4,349822.33034,9243958.18639,3.78
"18981","37","Other",6,6,1812848.706206,9243958.18639,19.61
"18982","37","Other",6,7,812044.901071,9243958.18639,8.78
"18983","37","Other",6,8,102786.430007,9243958.18639,1.11
"18984","37","Other",6,9,72038.343608,9243958.18639,0.78
"18985","37","Other",6,10,852188.745554,9243958.18639,9.22
"18986","37","Other",6,11,443831.667856,9243958.18639,4.8
"18987","37","Other",6,12,422827.515739,9243958.18639,4.57
"18988","37","Other",6,13,693286.174728,9243958.18639,7.5
"18989","37","Other",6,14,393619.787315,9243958.18639,4.26
"18990","37","Other",6,15,339981.437157,9243958.18639,3.68
"18991","37","Other",6,16,355575.145843,9243958.18639,3.85
"18992","37","Other",6,17,478789.82931,9243958.18639,5.18
"18993","37","Other",6,18,217181.954004,9243958.18639,2.35
"18994","37","Other",6,19,1598350.268908,9243958.18639,17.29
"18995","37","Other",6,20,246131.113,9243958.18639,2.66
"18996","37","Other",7,2,19160.299121,3611345.3730126,0.53
"18997","37","Other",7,8,5442.086953,3611345.3730126,0.15
"18998","37","Other",7,9,202221.714542,3611345.3730126,5.6
"18999","37","Other",7,10,207985.786633,3611345.3730126,5.76
"19000","37","Other",7,11,230075.6777743,3611345.3730126,6.37
"19001","37","Other",7,12,762339.81492,3611345.3730126,21.11
"19002","37","Other",7,13,817552.494187,3611345.3730126,22.64
"19003","37","Other",7,14,385797.1680963,3611345.3730126,10.68
"19004","37","Other",7,15,183163.19552,3611345.3730126,5.07
"19005","37","Other",7,16,371409.470092,3611345.3730126,10.28
"19006","37","Other",7,17,36450.564744,3611345.3730126,1.01
"19007","37","Other",7,19,389747.10043,3611345.3730126,10.79
"19008","37","work-related",1,6,135836.34117,10352389.4108286,1.31
"19009","37","work-related",1,7,576331.322366,10352389.4108286,5.57
"19010","37","work-related",1,8,968844.712507,10352389.4108286,9.36
"19011","37","work-related",1,9,245272.932004,10352389.4108286,2.37
"19012","37","work-related",1,10,370628.534012,10352389.4108286,3.58
"19013","37","work-related",1,11,741821.921592,10352389.4108286,7.17
"19014","37","work-related",1,12,706089.755976,10352389.4108286,6.82
"19015","37","work-related",1,13,798381.986724,10352389.4108286,7.71
"19016","37","work-related",1,14,332138.001977,10352389.4108286,3.21
"19017","37","work-related",1,15,414441.875778,10352389.4108286,4
"19018","37","work-related",1,16,1442992.5610088,10352389.4108286,13.94
"19019","37","work-related",1,17,1367207.196356,10352389.4108286,13.21
"19020","37","work-related",1,18,940925.0527138,10352389.4108286,9.09
"19021","37","work-related",1,19,388047.042531,10352389.4108286,3.75
"19022","37","work-related",1,20,403571.939508,10352389.4108286,3.9
"19023","37","work-related",1,21,238591.424955,10352389.4108286,2.3
"19024","37","work-related",1,22,281266.80965,10352389.4108286,2.72
"19025","37","work-related",2,4,308049.292476,58048172.5016238,0.53
"19026","37","work-related",2,5,1136156.055048,58048172.5016238,1.96
"19027","37","work-related",2,6,3145779.436097,58048172.5016238,5.42
"19028","37","work-related",2,7,5161980.1898716,58048172.5016238,8.89
"19029","37","work-related",2,8,4538695.3029302,58048172.5016238,7.82
"19030","37","work-related",2,9,5587102.453408,58048172.5016238,9.62
"19031","37","work-related",2,10,4500652.2290022,58048172.5016238,7.75
"19032","37","work-related",2,11,3202884.1727761,58048172.5016238,5.52
"19033","37","work-related",2,12,5135503.7649639,58048172.5016238,8.85
"19034","37","work-related",2,13,4830030.7958351,58048172.5016238,8.32
"19035","37","work-related",2,14,5575166.0497279,58048172.5016238,9.6
"19036","37","work-related",2,15,2838805.8844788,58048172.5016238,4.89
"19037","37","work-related",2,16,5281805.571164,58048172.5016238,9.1
"19038","37","work-related",2,17,2184520.758206,58048172.5016238,3.76
"19039","37","work-related",2,18,1520649.492659,58048172.5016238,2.62
"19040","37","work-related",2,19,1579083.66256,58048172.5016238,2.72
"19041","37","work-related",2,20,768886.966722,58048172.5016238,1.32
"19042","37","work-related",2,21,752420.423698,58048172.5016238,1.3
"19043","37","work-related",3,4,106798.08793,38157501.7082504,0.28
"19044","37","work-related",3,5,841527.722436,38157501.7082504,2.21
"19045","37","work-related",3,6,3274488.730762,38157501.7082504,8.58
"19046","37","work-related",3,7,2027871.9994666,38157501.7082504,5.31
"19047","37","work-related",3,8,4037830.2079476,38157501.7082504,10.58
"19048","37","work-related",3,9,2092974.84324747,38157501.7082504,5.49
"19049","37","work-related",3,10,4415468.1184806,38157501.7082504,11.57
"19050","37","work-related",3,11,2078209.566474,38157501.7082504,5.45
"19051","37","work-related",3,12,2372348.23336357,38157501.7082504,6.22
"19052","37","work-related",3,13,3188377.45653107,38157501.7082504,8.36
"19053","37","work-related",3,14,2504103.5401321,38157501.7082504,6.56
"19054","37","work-related",3,15,2601933.1194134,38157501.7082504,6.82
"19055","37","work-related",3,16,3435702.10979597,38157501.7082504,9
